transaction_id,timestamp,source_account,destination_account,transaction_type,amount,customer_age,ip_address,device_id,location,channel,is_fraud,fraud_type
TX1c57f995,2025-01-02 02:13:35,ACCT42649,ACCT56318,Online Payment,9120.95,64,189.145.229.177,DEV-5964,Texas,Mobile App,False,
TXb31185f1,2025-01-27 18:43:50,ACCT72433,ACCT59809,Wire Transfer,3991.04,70,178.25.107.10,DEV-7400,Florida,Mobile App,False,
TXb608273a,2025-01-11 16:02:37,ACCT45788,ACCT26256,Online Payment,8450.35,67,124.64.41.74,DEV-6979,Pennsylvania,Branch,False,
TX0a3280f4,2025-01-09 06:00:49,ACCT83725,ACCT14149,Withdrawal,1545.96,64,199.36.172.33,DEV-4630,Colorado,Mobile App,False,
TXcabc47e5,2025-01-06 15:40:12,ACCT80058,ACCT78332,Wire Transfer,2404.05,80,175.75.28.136,DEV-4964,Florida,Online Banking,False,
TX340678e2,2025-01-19 21:52:04,ACCT53403,ACCT61583,Online Payment,2857.63,77,10.76.73.210,DEV-8769,Ohio,Online Banking,False,
TXb6c7b8e9,2025-01-30 05:12:49,ACCT82234,EXT-37605,Wire Transfer,8090.18,61,127.77.107.171,DEV-7826,Pennsylvania,Branch,False,
TXcbd5eb74,2025-01-16 17:36:14,ACCT75843,ACCT45925,Deposit,6802.24,65,183.162.58.141,DEV-9544,Arizona ,Branch,False,
TXe5357526,2025-01-15 18:57:53,ACCT71002,ACCT59356,Deposit,8029.82,80,19.188.23.34,DEV-8029,California,Branch,False,
TXc0aae8dc,2025-01-25 18:01:18,ACCT92024,ACCT36971,Withdrawal,8998.19,69,237.145.21.218,DEV-3110,Washington,Mobile App,False,
TXc4472774,2025-01-11 20:07:23,ACCT77829,ACCT86563,Wire Transfer,3549.92,84,134.250.194.56,DEV-1284,Colorado,Online Banking,False,
TX332e4fb5,2025-01-12 04:46:25,ACCT79821,ACCT61220,Deposit,1903.64,86,108.52.251.222,DEV-2001,Pennsylvania,ATM,False,
TX7a9eca19,2025-01-19 00:57:31,ACCT94927,ACCT36971,Online Payment,2724.54,84,148.87.110.210,DEV-1030,Colorado,Mobile App,False,
TX32028f52,2025-01-29 03:02:33,ACCT34087,EXT-41661,Online Payment,1595.65,64,170.237.34.77,DEV-8163,New York,Mobile App,False,
TXc5773e0a,2025-01-12 14:59:34,ACCT22362,ACCT31863,Wire Transfer,7111.92,68,220.71.33.5,DEV-7795,Washington,ATM,False,
TX83cf7f6f,2025-01-16 02:00:34,ACCT64476,EXT-39718,Wire Transfer,2821.94,88,247.168.112.98,DEV-9485,New York,ATM,False,
TX038a12c7,2025-01-06 01:39:37,ACCT56844,EXT-60165,Online Payment,7244.19,60,245.149.142.158,DEV-2967,New York,Online Banking,False,
TX8930bb04,2025-01-22 09:52:32,ACCT16712,ACCT10485,Withdrawal,2483.85,85,92.170.36.16,DEV-7071,Washington,Branch,False,
TX9122521c,2025-01-01 18:50:13,ACCT53403,ACCT92077,Wire Transfer,1588.04,77,41.117.20.200,DEV-7643,Florida,Mobile App,True,Tech Support
TX7560728d,2025-01-23 08:44:10,ACCT43747,ACCT11562,Online Payment,9338.15,62,47.112.126.8,DEV-9693,Florida,Branch,True,Real Estate
TX94f5755c,2025-01-07 17:20:30,ACCT56844,ACCT11562,Withdrawal,2711.86,60,200.143.233.22,DEV-8501,New York,Branch,False,
TX524d2cd0,2025-01-28 06:32:22,ACCT89575,ACCT46909,Online Payment,6199.79,90,169.89.19.6,DEV-9752,Florida,Mobile App,False,
TX28467dc4,2025-01-28 12:40:34,ACCT44655,EXT-77555,Wire Transfer,6267.94,70,152.8.97.246,DEV-3916,Arizona ,Online Banking,False,
TXf2d76976,2025-01-22 00:12:21,ACCT26821,ACCT87089,Withdrawal,9985.81,76,146.224.32.81,DEV-4686,Ohio,Online Banking,True,Real Estate
TXb427f456,2025-01-29 13:30:57,ACCT45676,ACCT23268,Wire Transfer,9254.36,89,182.208.79.216,DEV-5881,New York,Online Banking,False,
TXda13cbea,2025-01-24 03:54:17,ACCT61236,ACCT21963,Withdrawal,8776.52,68,76.224.72.77,DEV-2504,Colorado,Mobile App,True,Confidence/Romance
TXe5ce1b67,2025-01-08 00:32:14,ACCT94495,ACCT29507,Withdrawal,732.61,82,150.143.158.236,DEV-4240,New York,Branch,True,Investment
TXa72bc0e4,2025-01-27 15:19:28,ACCT69747,ACCT31444,Wire Transfer,3231.33,62,117.14.32.167,DEV-8393,Ohio,Mobile App,False,
TX170e32ba,2025-01-27 04:32:54,ACCT10350,ACCT51001,Deposit,4390.0,80,10.129.37.176,DEV-8741,Florida,ATM,True,Extortion
TX2c491df4,2025-01-25 12:33:07,ACCT38629,ACCT47223,Deposit,6583.16,65,128.230.172.171,DEV-2746,Pennsylvania,Branch,False,
TX5035ca00,2025-01-01 20:33:32,ACCT39683,EXT-11600,Online Payment,6050.21,61,171.33.147.65,DEV-1063,California,Online Banking,False,
TX77fa1bea,2025-01-17 06:53:48,ACCT31755,ACCT70983,Wire Transfer,1760.85,83,162.95.84.201,DEV-9263,California,ATM,False,
TX1bd97b3f,2025-01-09 22:39:11,ACCT90417,EXT-51209,Wire Transfer,8497.55,69,152.227.28.199,DEV-7152,Arizona ,Mobile App,False,
TXc2d2f0d0,2025-01-28 18:07:16,ACCT43074,ACCT98823,Wire Transfer,3711.34,65,66.156.42.159,DEV-2621,Ohio,Mobile App,True,Investment
TX304b3f67,2025-01-03 06:22:50,ACCT23229,ACCT68498,Withdrawal,7831.5,61,174.244.111.38,DEV-7002,Florida,Mobile App,False,
TXf563494d,2025-01-18 02:00:47,ACCT76114,ACCT59772,Wire Transfer,3568.33,70,153.8.109.150,DEV-4929,Washington,Mobile App,False,
TXb5e4fc27,2025-01-20 19:54:27,ACCT91788,ACCT84550,Deposit,4051.07,90,13.164.79.81,DEV-7446,Florida,Online Banking,False,
TX403bb45c,2025-01-30 04:26:12,ACCT45925,ACCT61303,Deposit,2568.86,83,29.248.149.19,DEV-7772,Arizona ,ATM,True,Personal Data Breach
TX1bc274e2,2025-01-15 12:33:04,ACCT50699,ACCT92077,Withdrawal,4788.51,60,203.148.119.211,DEV-1470,Florida,Mobile App,False,
TX4b4029e8,2025-01-31 23:07:21,ACCT90134,ACCT82650,Wire Transfer,4654.62,63,145.184.161.17,DEV-8879,Texas,ATM,False,
TXcbe223e0,2025-01-08 14:06:40,ACCT92048,ACCT27310,Withdrawal,5203.18,79,252.169.142.183,DEV-2701,New York,ATM,False,
TXf41cfc18,2025-01-11 12:45:51,ACCT42463,ACCT63064,Wire Transfer,743.44,66,50.19.255.93,DEV-3015,California,Online Banking,False,
TX4de7fd73,2025-01-20 08:31:33,ACCT11237,EXT-83082,Deposit,1092.71,70,160.219.199.206,DEV-7025,Arizona ,Mobile App,False,
TX9b273c85,2025-01-08 12:50:36,ACCT57600,ACCT11562,Withdrawal,7928.77,71,19.39.195.72,DEV-3178,Florida,Mobile App,True,Extortion
TX543bfacf,2025-01-29 09:07:51,ACCT10828,EXT-32977,Deposit,3118.91,72,76.138.38.22,DEV-2331,Washington,ATM,True,Tech Support
TXa15a21b3,2025-01-27 02:45:49,ACCT33361,ACCT90417,Withdrawal,3901.7,86,14.43.12.204,DEV-6630,Ohio,Branch,False,
TXfb28a8a0,2025-01-17 18:21:23,ACCT15642,ACCT87089,Online Payment,4727.85,90,175.159.223.17,DEV-4151,Texas,Online Banking,False,
TX92e3f067,2025-01-15 20:42:51,ACCT95225,EXT-80736,Deposit,2898.74,71,62.225.153.116,DEV-2995,Arizona ,Mobile App,False,
TX2f7e3259,2025-01-07 18:17:38,ACCT67689,EXT-62916,Withdrawal,9303.85,81,106.252.142.166,DEV-7404,Arizona ,Online Banking,False,
TX467b678c,2025-01-12 23:39:42,ACCT76114,ACCT50493,Deposit,6421.22,70,71.214.90.94,DEV-7490,Florida,Mobile App,True,Extortion
TXc7cacd58,2025-01-18 14:30:59,ACCT81479,EXT-83065,Deposit,3061.02,75,66.254.70.117,DEV-2737,Pennsylvania,Mobile App,False,
TXec8e00ee,2025-01-28 13:38:45,ACCT45676,ACCT11902,Online Payment,8494.4,89,147.139.122.14,DEV-5810,Florida,Online Banking,False,
TX7c661708,2025-01-05 22:38:32,ACCT22362,ACCT86819,Wire Transfer,6909.87,68,254.37.234.3,DEV-9552,Washington,ATM,False,
TXc5c253c3,2025-01-15 18:30:01,ACCT70224,EXT-25167,Online Payment,2820.19,77,110.128.148.9,DEV-6214,Colorado,Mobile App,False,
TX6dd34aa5,2025-01-26 15:53:31,ACCT10849,ACCT56318,Wire Transfer,3456.63,78,15.223.104.173,DEV-8450,Pennsylvania,Online Banking,True,Tech Support
TX713e95a0,2025-01-08 21:26:38,ACCT89894,ACCT41547,Withdrawal,6963.15,75,20.53.172.172,DEV-1747,Texas,ATM,False,
TXfe2beebe,2025-01-09 01:43:51,ACCT22154,EXT-92681,Withdrawal,2931.59,69,19.71.42.162,DEV-3879,New York,Mobile App,False,
TX012aa378,2025-01-05 04:24:00,ACCT20783,EXT-23400,Withdrawal,5134.18,65,235.164.246.208,DEV-8877,Washington,Online Banking,False,
TX88091e5d,2025-01-06 16:19:57,ACCT47223,ACCT67689,Wire Transfer,5337.36,66,151.248.61.113,DEV-4369,Florida,ATM,False,
TX1e390e11,2025-01-16 22:40:41,ACCT16332,ACCT24025,Online Payment,6180.54,64,186.124.211.206,DEV-8174,Washington,ATM,True,Investment
TX6603b449,2025-01-17 19:58:03,ACCT65738,ACCT93624,Withdrawal,877.25,87,12.32.254.149,DEV-6299,Arizona ,Branch,False,
TXa33c7d2b,2025-01-24 12:31:54,ACCT33819,EXT-71198,Wire Transfer,7543.23,76,53.28.253.93,DEV-8016,Washington,ATM,False,
TX3eb32a56,2025-01-18 11:21:32,ACCT79013,ACCT81479,Online Payment,2201.97,64,98.72.50.10,DEV-3284,Florida,ATM,False,
TXdf6251f9,2025-01-05 14:54:43,ACCT83344,EXT-72439,Withdrawal,469.34,66,155.113.203.46,DEV-3754,Arizona ,ATM,False,
TXd8673b63,2025-01-20 01:31:49,ACCT48146,ACCT72274,Deposit,5744.42,61,119.203.198.113,DEV-9283,New York,Mobile App,True,Real Estate
TX8f5a0482,2025-01-11 00:27:20,ACCT62375,EXT-10928,Wire Transfer,7994.34,83,205.171.165.142,DEV-8369,New York,Mobile App,False,
TX91891d7b,2025-01-23 03:05:08,ACCT69132,EXT-23360,Wire Transfer,2735.45,81,64.12.223.111,DEV-5472,Arizona ,Online Banking,False,
TX7e3f764b,2025-01-12 22:11:40,ACCT68735,ACCT94352,Wire Transfer,3841.01,67,204.220.77.245,DEV-9985,Pennsylvania,ATM,False,
TX4a3cb02a,2025-01-14 23:13:09,ACCT95225,ACCT10485,Wire Transfer,9311.01,71,162.156.69.229,DEV-1187,Pennsylvania,Branch,True,Personal Data Breach
TX47ea4503,2025-01-13 21:55:27,ACCT59772,ACCT13070,Deposit,6764.06,60,230.249.121.244,DEV-9081,California,Mobile App,False,
TXca9ffe3c,2025-01-24 09:02:22,ACCT52048,EXT-65731,Online Payment,2371.11,62,24.87.145.180,DEV-8773,California,ATM,False,
TX5d82ee98,2025-01-10 02:16:08,ACCT54806,ACCT11237,Withdrawal,869.75,86,52.212.102.86,DEV-6741,California,Online Banking,False,
TX8ca70b74,2025-01-19 19:10:34,ACCT23268,ACCT87089,Wire Transfer,7749.51,72,197.59.169.107,DEV-7341,Arizona ,Mobile App,False,
TX1eae2de7,2025-01-22 08:11:37,ACCT11902,ACCT25855,Deposit,9178.18,66,104.244.212.209,DEV-5588,Washington,Branch,False,
TX427e4ba3,2025-01-17 03:43:54,ACCT98687,EXT-70107,Wire Transfer,5051.73,61,19.124.216.181,DEV-7852,Ohio,ATM,False,
TX2c6a31fe,2025-01-06 19:43:10,ACCT98404,ACCT57600,Withdrawal,8764.89,61,232.39.81.133,DEV-6669,Pennsylvania,ATM,False,
TXad54967b,2025-01-07 10:41:25,ACCT43181,EXT-68812,Withdrawal,3158.39,72,242.165.32.93,DEV-2576,Arizona ,Mobile App,True,Real Estate
TXcf07a1d2,2025-01-22 13:47:39,ACCT49216,ACCT24958,Wire Transfer,9894.61,85,160.71.158.89,DEV-7195,Florida,ATM,False,
TX13291d72,2025-01-30 07:53:54,ACCT23229,ACCT62713,Wire Transfer,2303.54,61,200.119.188.101,DEV-7804,New York,ATM,False,
TX352f73e0,2025-01-01 02:59:56,ACCT26919,EXT-10084,Online Payment,9672.63,74,110.108.250.47,DEV-9559,Florida,Branch,True,Real Estate
TX44ea81b7,2025-01-06 18:49:23,ACCT87089,ACCT67098,Deposit,9903.12,61,204.227.46.9,DEV-8214,Florida,Online Banking,False,
TXc6c0235b,2025-01-13 01:32:59,ACCT50665,ACCT46919,Deposit,2441.67,86,163.247.195.77,DEV-5725,Arizona ,Branch,False,
TX3c6d0e0d,2025-01-08 17:11:21,ACCT75397,EXT-26572,Wire Transfer,3430.91,81,140.61.73.28,DEV-4807,Texas,Branch,True,Confidence/Romance
TXaf055409,2025-01-06 23:21:47,ACCT12295,ACCT74976,Wire Transfer,3740.76,76,115.20.69.237,DEV-1640,Arizona ,Mobile App,True,Real Estate
TX50cc0281,2025-01-20 22:08:36,ACCT81350,ACCT54784,Wire Transfer,5918.07,69,255.132.197.101,DEV-5928,Pennsylvania,Mobile App,False,
TX18fd5ff4,2025-01-29 09:54:48,ACCT62713,ACCT56844,Online Payment,6369.79,63,161.219.55.125,DEV-3746,Washington,ATM,False,
TXdac22425,2025-01-20 00:35:59,ACCT38423,ACCT83963,Withdrawal,3600.24,70,159.88.72.77,DEV-1768,Ohio,ATM,False,
TXbcacbc96,2025-01-01 21:52:04,ACCT49109,ACCT10083,Deposit,7275.17,68,94.143.240.222,DEV-2931,California,Branch,True,Confidence/Romance
TX05483de2,2025-01-25 02:24:23,ACCT51001,EXT-24731,Deposit,7647.43,65,104.22.79.233,DEV-3809,Washington,ATM,True,Tech Support
TX24d5ad64,2025-01-28 05:05:13,ACCT19897,ACCT11902,Withdrawal,5864.63,63,58.42.56.70,DEV-8114,Washington,Branch,False,
TX3dfd5d34,2025-01-20 10:08:35,ACCT35618,ACCT12295,Wire Transfer,1710.81,64,201.110.92.187,DEV-8429,Ohio,ATM,False,
TX3712fc16,2025-01-03 10:42:39,ACCT57557,ACCT31249,Deposit,7388.12,83,179.65.27.211,DEV-6716,New York,Branch,True,Tech Support
TX8a31bae0,2025-01-11 02:54:51,ACCT69673,ACCT24785,Withdrawal,8132.9,73,37.149.53.232,DEV-7174,Washington,Mobile App,False,
TX864ecd50,2025-01-24 13:57:59,ACCT36971,ACCT38572,Online Payment,6127.31,81,131.180.75.223,DEV-3555,Arizona ,Online Banking,False,
TXa5f4cbf8,2025-01-12 23:35:15,ACCT71002,ACCT33762,Withdrawal,8590.81,80,80.74.143.5,DEV-8023,Colorado,Online Banking,False,
TXc774a483,2025-01-13 17:07:13,ACCT87738,ACCT57557,Wire Transfer,2071.06,64,119.110.97.100,DEV-8589,Ohio,Branch,False,
TX6e634687,2025-01-20 20:29:35,ACCT43202,ACCT75642,Deposit,3958.6,78,42.242.180.22,DEV-3631,Colorado,ATM,False,
TX679af3a1,2025-01-29 03:05:12,ACCT27624,EXT-47958,Online Payment,9955.32,88,218.199.125.32,DEV-8805,California,Online Banking,True,Personal Data Breach
TX59a12704,2025-01-02 09:43:36,ACCT44655,ACCT39121,Online Payment,6901.95,70,145.18.185.226,DEV-5776,New York,Branch,True,Personal Data Breach
TXe10b328d,2025-01-28 21:54:06,ACCT26692,ACCT44259,Online Payment,9265.27,76,136.102.138.118,DEV-3375,Colorado,ATM,False,
TXd9393c5a,2025-01-18 17:57:39,ACCT24958,ACCT84627,Withdrawal,9440.41,81,196.19.131.100,DEV-2940,Washington,Mobile App,True,Confidence/Romance
TXa7480c1d,2025-01-09 11:24:00,ACCT36971,EXT-24718,Wire Transfer,286.15,81,181.156.25.136,DEV-2787,New York,Branch,False,
TXd64dd7a6,2025-01-19 23:04:46,ACCT19538,ACCT10485,Wire Transfer,1080.34,90,91.162.205.74,DEV-1482,Texas,Online Banking,True,Real Estate
TX0749852e,2025-01-23 23:55:39,ACCT18258,ACCT71232,Wire Transfer,9312.34,89,220.170.21.251,DEV-4836,Washington,Mobile App,False,
TXc0e90bcd,2025-01-27 13:19:53,ACCT54806,ACCT78332,Wire Transfer,1999.94,86,194.127.20.29,DEV-6694,Arizona ,Mobile App,False,
TX935855e1,2025-01-26 16:15:05,ACCT19538,ACCT39962,Withdrawal,3403.21,90,144.68.128.16,DEV-7934,Washington,Mobile App,True,Tech Support
TX2b5f42f9,2025-01-14 13:12:36,ACCT63845,ACCT71232,Wire Transfer,252.17,73,200.185.58.62,DEV-3112,Florida,Branch,False,
TXa299f9cf,2025-01-15 11:02:10,ACCT79013,ACCT46480,Withdrawal,9228.45,64,193.43.229.205,DEV-3023,Florida,Mobile App,True,Tech Support
TX2acb9792,2025-01-06 19:00:40,ACCT22688,ACCT61623,Wire Transfer,3005.25,89,215.54.174.185,DEV-7910,Colorado,Branch,False,
TXb37cc327,2025-01-31 09:07:23,ACCT74009,ACCT18025,Wire Transfer,6362.19,60,59.210.254.160,DEV-6990,Pennsylvania,Mobile App,True,Investment
TX00dd4ed5,2025-01-27 02:32:04,ACCT29507,EXT-62276,Wire Transfer,7207.56,87,106.139.228.4,DEV-6093,Ohio,Branch,True,Personal Data Breach
TX8beacb18,2025-01-21 06:16:10,ACCT11279,EXT-32050,Wire Transfer,5031.83,69,3.26.137.152,DEV-4371,New York,Mobile App,False,
TX4ebba1dc,2025-01-21 04:03:15,ACCT24448,ACCT80007,Deposit,3338.38,62,10.70.65.155,DEV-2274,Colorado,Branch,False,
TXdb67228b,2025-01-15 05:31:32,ACCT26256,ACCT43181,Wire Transfer,868.03,72,44.99.148.223,DEV-5135,Colorado,ATM,False,
TXefc1c69a,2025-01-30 22:07:30,ACCT31755,EXT-29429,Wire Transfer,9540.51,83,142.74.110.89,DEV-2993,Texas,Branch,True,Personal Data Breach
TXb8840ef5,2025-01-13 20:59:49,ACCT18854,ACCT45676,Withdrawal,7087.33,63,196.49.87.64,DEV-4640,Florida,Online Banking,False,
TX0cadd2c2,2025-01-15 20:17:39,ACCT11735,ACCT94072,Online Payment,5248.45,89,107.219.218.87,DEV-3150,Colorado,Online Banking,True,Personal Data Breach
TX90839b9d,2025-01-26 16:48:49,ACCT18025,ACCT93624,Withdrawal,9960.36,89,250.209.107.44,DEV-8789,Washington,Mobile App,False,
TXef0c6fe3,2025-01-04 00:31:09,ACCT38572,ACCT71232,Online Payment,6513.1,86,156.43.143.137,DEV-7846,Washington,Branch,False,
TXccdbb4f9,2025-01-15 12:41:31,ACCT61236,EXT-54790,Withdrawal,9218.08,68,146.166.243.34,DEV-5218,Washington,Mobile App,False,
TXa0cfcd3d,2025-01-09 07:54:01,ACCT34087,ACCT59809,Withdrawal,5630.04,64,57.185.153.49,DEV-6082,Florida,Online Banking,True,Personal Data Breach
TX1639abc9,2025-01-29 07:58:39,ACCT59764,EXT-88420,Wire Transfer,8228.09,68,44.142.204.28,DEV-1243,Texas,Mobile App,True,Personal Data Breach
TX07c841d4,2025-01-11 21:59:17,ACCT89894,ACCT29664,Withdrawal,517.6,75,208.80.28.85,DEV-1657,Texas,Online Banking,False,
TX90e23f82,2025-01-09 09:38:27,ACCT97817,ACCT54766,Withdrawal,8632.96,62,102.216.221.97,DEV-9632,Pennsylvania,Mobile App,False,
TX910bbd4b,2025-01-12 15:01:52,ACCT81316,ACCT37105,Withdrawal,1940.5,67,96.186.252.61,DEV-6571,Washington,Branch,False,
TX87985082,2025-01-24 06:29:35,ACCT80289,EXT-93609,Deposit,7741.96,79,82.73.206.181,DEV-3761,Colorado,ATM,False,
TX81f386ee,2025-01-06 02:23:11,ACCT99087,EXT-60310,Withdrawal,2004.17,73,183.13.9.129,DEV-7590,Arizona ,Mobile App,True,Tech Support
TX543a4c47,2025-01-21 19:58:57,ACCT36864,ACCT18266,Deposit,3720.63,63,192.158.255.90,DEV-3672,Colorado,Mobile App,False,
TX83780c2a,2025-01-08 15:02:05,ACCT52283,ACCT69132,Wire Transfer,2176.19,71,166.92.214.59,DEV-6768,California,Online Banking,False,
TXfaa0e9be,2025-01-17 19:44:00,ACCT39121,ACCT20783,Wire Transfer,4890.58,87,79.191.32.84,DEV-6775,Ohio,Mobile App,False,
TX923d8f41,2025-01-29 00:40:32,ACCT16238,ACCT68498,Withdrawal,7538.07,84,47.48.96.246,DEV-5445,Pennsylvania,ATM,False,
TX6cc640eb,2025-01-02 19:13:28,ACCT71096,ACCT88030,Deposit,3795.06,70,9.227.237.22,DEV-3862,Washington,Online Banking,False,
TX383a34f6,2025-01-15 12:14:13,ACCT42564,ACCT51001,Online Payment,9261.5,88,248.174.239.83,DEV-8017,Texas,Mobile App,False,
TX0245f255,2025-01-28 17:14:03,ACCT86283,EXT-17909,Wire Transfer,6240.76,66,83.191.115.79,DEV-5395,Arizona ,ATM,False,
TX62c6dd70,2025-01-07 11:43:33,ACCT63454,ACCT67689,Withdrawal,6632.22,76,22.45.116.132,DEV-5981,Washington,ATM,False,
TX3861e41b,2025-01-16 13:44:09,ACCT59484,ACCT26821,Online Payment,4589.33,69,183.108.154.5,DEV-9014,Texas,Branch,False,
TX85349bee,2025-01-20 06:21:23,ACCT81053,ACCT24402,Deposit,6151.36,75,141.230.128.85,DEV-8817,California,ATM,False,
TXfa5c583d,2025-01-28 12:54:46,ACCT75843,ACCT18954,Online Payment,307.84,65,41.78.72.187,DEV-3965,New York,Online Banking,True,Personal Data Breach
TX603f47fb,2025-01-06 10:33:43,ACCT89835,ACCT59809,Online Payment,4167.53,88,240.122.97.113,DEV-9138,Florida,ATM,False,
TX5f5fd7e0,2025-01-06 08:05:05,ACCT67205,ACCT28467,Deposit,7259.97,61,155.99.61.247,DEV-3812,Ohio,Online Banking,False,
TX593bb0f4,2025-01-06 16:23:15,ACCT75397,EXT-22848,Online Payment,5390.83,81,4.65.15.11,DEV-7046,Texas,ATM,True,Tech Support
TX23f337b8,2025-01-07 17:18:03,ACCT92162,ACCT30539,Online Payment,2187.48,72,1.124.15.172,DEV-1762,California,Mobile App,False,
TX4eb4d25e,2025-01-27 21:15:23,ACCT47366,ACCT92048,Wire Transfer,1596.11,88,170.214.83.139,DEV-9740,Ohio,ATM,False,
TX05b01706,2025-01-16 13:06:42,ACCT93150,ACCT17862,Wire Transfer,384.01,70,88.41.205.110,DEV-6111,California,Online Banking,False,
TX47ce7398,2025-01-12 22:34:57,ACCT18258,ACCT51798,Deposit,4385.68,89,193.20.22.222,DEV-8064,Pennsylvania,Online Banking,False,
TXb751d8fb,2025-01-13 02:07:41,ACCT58878,ACCT92024,Wire Transfer,797.75,87,85.15.54.96,DEV-5797,Pennsylvania,Branch,False,
TX18b83103,2025-01-17 16:44:28,ACCT74976,ACCT81053,Online Payment,398.64,61,4.146.169.64,DEV-5157,Washington,Mobile App,False,
TXd26ed541,2025-01-05 03:24:46,ACCT68768,ACCT12763,Withdrawal,2263.11,72,62.107.36.81,DEV-6630,Arizona ,Mobile App,False,
TX70349aeb,2025-01-05 08:23:29,ACCT56844,EXT-13384,Deposit,9085.27,60,250.34.61.91,DEV-7568,California,Mobile App,False,
TX2b19f2a4,2025-01-17 17:38:32,ACCT54784,ACCT85722,Online Payment,6011.82,75,226.99.179.235,DEV-1780,Arizona ,Mobile App,False,
TXa313e926,2025-01-17 05:10:41,ACCT10801,EXT-49066,Online Payment,936.37,79,249.237.53.88,DEV-8631,Texas,Mobile App,True,Confidence/Romance
TX8dc602ef,2025-01-21 10:18:37,ACCT93150,ACCT72274,Deposit,7731.06,70,7.117.168.182,DEV-7383,Ohio,Mobile App,False,
TX61821e76,2025-01-13 02:56:48,ACCT62375,ACCT56427,Withdrawal,3347.78,83,51.127.109.190,DEV-7705,Texas,Online Banking,False,
TX45ea02fd,2025-01-15 08:06:52,ACCT56849,ACCT49109,Online Payment,7967.96,72,141.110.222.7,DEV-8260,Pennsylvania,ATM,True,Confidence/Romance
TXe0b3680b,2025-01-01 12:24:33,ACCT99854,ACCT23229,Withdrawal,5010.23,69,122.169.199.145,DEV-5943,California,ATM,True,Tech Support
TX4c1eb49f,2025-01-10 18:44:13,ACCT68225,ACCT66268,Deposit,6082.42,66,167.14.85.191,DEV-4888,Washington,Branch,False,
TXb1d5fc12,2025-01-23 03:26:12,ACCT17349,EXT-41725,Wire Transfer,8603.99,68,242.206.132.5,DEV-2167,Ohio,Online Banking,False,
TX867efd46,2025-01-10 18:52:24,ACCT85136,ACCT87528,Online Payment,7114.63,71,83.208.190.58,DEV-4193,Florida,Branch,False,
TXcf4e2c7c,2025-01-02 11:58:31,ACCT38629,ACCT42463,Deposit,997.5,65,78.218.24.166,DEV-3214,Ohio,ATM,True,Tech Support
TX9fe03bb5,2025-01-16 22:04:37,ACCT99087,ACCT36864,Online Payment,8280.0,73,250.178.5.62,DEV-3853,Pennsylvania,Mobile App,False,
TXb50b0412,2025-01-02 06:08:40,ACCT65405,ACCT34165,Deposit,9995.98,76,59.159.214.198,DEV-2944,Texas,Branch,False,
TXf83295c1,2025-01-11 15:51:59,ACCT84995,ACCT90250,Wire Transfer,7010.48,90,111.70.224.223,DEV-6387,Texas,Branch,False,
TX27655016,2025-01-15 14:08:33,ACCT75962,EXT-82298,Deposit,4806.47,83,210.141.108.3,DEV-2808,California,ATM,True,Real Estate
TX47a6f356,2025-01-20 00:41:09,ACCT75843,ACCT92162,Deposit,7026.13,65,87.96.135.121,DEV-2519,Texas,Mobile App,False,
TX768d3b9b,2025-01-18 15:23:28,ACCT44168,EXT-27270,Wire Transfer,6157.08,63,162.54.142.58,DEV-4587,Texas,Online Banking,False,
TXf0b6a680,2025-01-02 09:03:00,ACCT86819,ACCT62649,Withdrawal,5752.83,73,2.25.23.45,DEV-1970,New York,Online Banking,False,
TX36c5848c,2025-01-06 19:37:32,ACCT64262,ACCT18266,Withdrawal,8226.44,77,132.100.228.82,DEV-7168,Washington,Mobile App,False,
TX9d337edb,2025-01-31 19:35:01,ACCT71232,ACCT60293,Withdrawal,4538.3,60,46.24.132.249,DEV-7456,Texas,Mobile App,False,
TX3b2bb34b,2025-01-30 02:10:05,ACCT85089,ACCT70235,Withdrawal,1292.21,64,7.15.66.10,DEV-9161,Ohio,Mobile App,False,
TX15107d3e,2025-01-31 06:19:59,ACCT10667,ACCT13358,Deposit,7677.79,62,8.252.4.178,DEV-6514,Washington,ATM,False,
TX0dcb27e0,2025-01-24 13:56:10,ACCT26256,ACCT42253,Online Payment,9829.03,72,180.73.171.83,DEV-4409,Arizona ,Online Banking,False,
TX0a1399e3,2025-01-04 05:52:46,ACCT62387,ACCT67081,Deposit,6830.15,78,44.123.69.14,DEV-4203,New York,Online Banking,False,
TXfa5369a6,2025-01-08 12:10:13,ACCT13070,ACCT71232,Wire Transfer,10.2,86,111.169.115.177,DEV-2986,Texas,ATM,True,Personal Data Breach
TX2da51b88,2025-01-03 05:42:38,ACCT31827,EXT-20648,Deposit,8387.11,72,223.162.125.210,DEV-1110,Pennsylvania,Branch,False,
TXb7303f16,2025-01-18 05:09:49,ACCT18191,EXT-22138,Wire Transfer,4508.22,86,34.70.67.188,DEV-3180,New York,ATM,False,
TXa7ab5149,2025-01-27 11:14:32,ACCT35110,ACCT67862,Deposit,4338.15,82,206.226.187.189,DEV-8107,Florida,Branch,False,
TX85884049,2025-01-13 16:27:35,ACCT11279,ACCT40850,Deposit,4216.25,69,38.3.231.231,DEV-4980,Pennsylvania,Online Banking,False,
TXba8ff541,2025-01-25 13:45:45,ACCT25181,ACCT16916,Wire Transfer,8327.76,86,120.225.75.153,DEV-6388,Ohio,Branch,False,
